company_name,company_raw,is_staffing,company_id
Pinnacle Asset Integrity Services,"Pinnacle Asset Integrity Services, LLC",False,2969
Medpoint Management,MedPOINT Management,False,2970
Unclassified,AppWorks Hub Inc.,False,2971
Tremco,Tremco Construction Products Group,False,2972
Museum Of Science,Museum of Science,False,2973
Unclassified,Mtc Coleman Unit,False,2974
Viemed Healthcare,"Viemed Healthcare, Inc.",False,2975
Gryphon Environmental,Gryphon Environmental LLC,False,2976
GlobalFoundries,GlobalFoundries,False,2977
Beyondsoft,Beyondsoft,False,2978
State Compensation Insurance Fund,State Compensation Insurance Fund,False,2979
John Wiley & Sons,John Wiley & Sons Inc.,False,2980
Team Velocity,Team Velocity,False,2981
Compunnel Software Group,COMPUNNEL SOFTWARE GROUP INC.,True,2982
SS&C Technologies,"SS&C Technologies, Inc",False,2983
Integra Partners,Integra Partners,False,2984
Real Soft,"Real Soft, Inc.",False,2985
Computer Task Group,"Computer Task Group, Inc",True,2986
RPM International,RPM,False,2987
Delmock Technologies,"Delmock Technologies, Inc",False,2988
OneCruit LLC,OneCruit,True,2989
Optimuss,Optimuss Inc,False,2990
Abarca Health,Abarca Health LLC,False,2991
Pye-Barker Fire & Safety,Pye-Barker Fire & Safety,False,2992
Step Sarl,Step,False,2993
First 5 Alameda County,First 5 Alameda,False,2994
Hydro Extrusion North America,Hydro Extrusion North America,False,2995
Fun-Gi Games,FUN-GI GAMES,False,2996
Kls Martin,KLS MARTIN LP,False,2997
Infoville,Infoville Inc,False,2998
Department Of State Police,Department of State Police,False,2999
RealPage,"RealPage, Inc.",False,3000
Baxter International,BAXTER,False,3001
"P.O.&G. Resources, Lp",PO&G Resources,False,3002
Kace,KACE,False,3003
Yanfeng USA,Yanfeng,False,3004
GAF Materials Corporation,GAF Materials Corporation,False,3005
Grail,"GRAIL, LLC",False,3006
Techsur Solutions,Techsur Solutions LLC,False,3007
Cropster Gmbh,Cropster,False,3008
PIMCO,Pacific Investment Management Company LLC (PIMCO),False,3009
Delaware Resource Group Of Oklahoma,Delaware Resource Group Of Oklahoma,False,3010
Roush,ROUSH,False,3011
Citizens Bank,Strata Clean Energy,False,3012
Unclassified,Panasonic Connect of North America,False,3013
UL Solutions,UL LLC,False,3014
Novalink Solutions,NovaLink Solutions,False,3015
Virtue Corporate Group,Virtue Group,False,3016
HealthEdge,HealthEdge Software Inc,False,3017
Nordic Consulting Partners,"Nordic Consulting Partners, Inc.",False,3018
Woonsocket Housing Authority,Woonsocket Housing Authority,False,3019
Plymouth Rock Assurance,Plymouth Rock Assurance,False,3020
Incubation Systems,Incubation Systems Private Limited,False,3021
Precision Solutions,Precision Solutions,False,3022
Prudential Financial,"Prudential Financial, Inc.",False,3023
Pennsylvania Housing Finance Agency,Pennsylvania Housing Finance Agency,False,3024
Modine Manufacturing,MODINE MANUFACTURING COMPANY,False,3025
Commonwealth of Kentucky,Commonwealth of Kentucky,False,3026
Power Engineers,Power Engineers,False,3027
Olly Public Corporation,Olly Public Benefit Corporation,False,3028
Crum & Forster,Crum and Forster,False,3029
Persistent Systems Ltd.,Persistent Systems,False,3030
Mks Instruments,MKS Instruments,False,3031
Flex,FLEXTRONICS INTERNATIONAL USA,False,3032
Sysmex,"Sysmex America, Inc",False,3033
Amino Transport,Amino Transport,False,3034
Array Technologies,"Array Technologies, Inc",False,3035
Ohio Gratings,"Ohio Gratings, Inc",False,3036
Citiustech,"CitiusTech, Inc",False,3037
Paychex,Paychex,False,3038
Newmark Group,Newmark Group,False,3039
"Media Works, S.A.",Media Works,False,3040
Travis County,Travis County,False,3041
Genesis10,Genesis Corp dba Genesis10,True,3042
Mosaic,The Mosaic Company,False,3043
Strategic Employment,Strategic Employment,True,3044
Vertex,Vertex,False,3045
Agfirst Farm Credit Bank,AgFirst Farm Credit Bank,False,3046
Core One,Core One,False,3047
Unclassified,PTWWN Broadcasting Inc,False,3048
M&S Consulting,M&S Consulting,False,3049
Pioneers Memorial Healthcare District,Pioneers Memorial Healthcare District,False,3050
Sirtex Co.Ltd,Sirtex,False,3051
Simbiosys,Simbiosys,False,3052
Imerys,Imerys,False,3053
Creative Employment Solutions,Creative Employment Solutions. LLC,True,3054
Office Support Services,"Mental Health, Office of",False,3055
Walgreens Boots Alliance,Walgreens,False,3056
Velocityehs,MSDSONLINE dba VelocityEHS,False,3057
Drivetime,DriveTime,False,3058
Unclassified,1 La-Z-Boy Incorporated,False,3059
Hpsj,HPSJ,False,3060
Robert Taub And Associates,Robert Taub and Associates,False,3061
Heineken,Heineken International B.V.,False,3062
Fetch Agency,Fetch,False,3063
Education Trust,The Education Trust,False,3064
Flexion,Flexion,False,3065
Navex Global,NAVEX Global,False,3066
First Solar,"First Solar, Inc.",False,3067
Teleflex,Teleflex Incorporated,False,3068
Texas Tech University,Texas Tech University,False,3069
Homeriver Group,HomeRiver Group,False,3070
Unclassified,DPS Group TSO,False,3071
Intuitive,Intuitive,False,3072
Lakeshore Learning Materials,"Lakeshore Learning Materials, LLC",False,3073
Unclassified,The Hudson Stonegate Team,False,3074
Unclassified,Fredrikson \u0026 Byron,False,3075
Nafsa: Association Of International Educators,NAFSA,False,3076
Members First Credit Union,Members First Credit Union,False,3077
First American Financial,FIRST AMERICAN TITLE INSURANCE COMPANY,False,3078
Expression Networks,Expression Networks,False,3079
Duke Energy,"Duke Energy Business Services, LLC",False,3080
Unclassified,"104-Xactware Solutions, Inc",False,3081
Lyneer Staffing Solutions,Lyneer Staffing Solutions,True,3082
Synaptek Corporation,TekSynap,False,3083
Mandarich Law Group,"Mandarich Law Group, LLP",False,3084
Boehringer Ingelheim International,Boehringer Ingelheim Pharmaceuticals,False,3085
CarMax,CARMAX,False,3086
CRG,CRG Corporation.,True,3087
Unclassified,Pro Financial Health,False,3088
R & K Enterprise Solutions,R&K Enterprise Solutions,False,3089
Unclassified,"Zio by iRhythm Technologies, Inc.",False,3090
Virtual Service Operations,Virtual Service Operations,False,3091
Harman International,HARMAN International,False,3092
Find Great People,Find Great People | FGP,True,3093
Cybershield,Cybershield Ltd Co,False,3094
Skyline International Limited,Skyline,False,3095
Four Squared Solutions,Four Squared Solutions,False,3096
ZIM,ZIM,False,3097
Loyola University of Chicago,Loyola University Of Chicago,False,3098
Wagner Equipment Company,Wagner Equipment Co.,False,3099
Unclassified,"Commander, Naval Information Warfare Systems Command (NAVWARSYSCOM)",False,3100
Unclassified,DalesSuperStore.com,False,3101
Paul Hastings & Company Limited,Paul Hastings LLP,False,3102
Unclassified,"Depositaâ„¢, An Allied UniversalÂ® Company",False,3103
Ardent Mills,ArdentMills,False,3104
Unclassified,ITC Federal,False,3105
Full Circle Financial Services,"Full Circle Financial Services, LLC",False,3106
Tetra Pak,Tetra Pak,False,3107
One Gas,One Gas,False,3108
Ncds,NCDS,False,3109
Central Technologies,Central Technologies,False,3110
Midwestern Career College,Midwestern Career College,False,3111
Starbucks,Starbucks Coffee Company,False,3112
CBRE,CBRE,False,3113
"Centerwell, Limited Partnership",Centerwell,False,3114
Unclassified,Blueoriginitstaffing LLC,False,3115
7 Kings Code,7 Kings Code LLC,False,3116
Itt Industries,ITT Inc.,False,3117
Spino,Spino Inc,False,3118
Ingram Micro,Ingram Micro,False,3119
Aledade,Aledade,False,3120
Cambridge Associates,Cambridge Associates LLC,False,3121
Mastech Digital,Mastech Digital,True,3122
Symbotic,Symbotic LLC,False,3123
Financial Partners Credit Union,Financial Partners Credit Union,False,3124
Sick,"SICK, Inc.",False,3125
Assurancesd,AssuranceSD,False,3126
Company 100,100,False,3127
Health First,HealthFirst,False,3128
Conduent ,Conduent,True,3129
Quartz Health Solutions,QUARTZ HEALTH SOLUTIONS INC,False,3130
Clear,CLEAR - Corporate,False,3131
Kansas City Southern,Canadian Pacific Kansas City,False,3132
Crossfire Consulting,Crossfire Consulting Corporation,True,3133
Savvee Consulting,"Savvee Consulting, Inc.",False,3134
Vosper Thornycroft,Vosper Thornycroft Group,False,3135
Astyra Corporation,Astyra Corporation,True,3136
1-800-Flowers.com,"1-800-FLOWERS.COM, INC.",False,3137
US Bank,U.S. Bank.,False,3138
Unclassified,805 Egencia LLC,False,3139
Tech-Net,Tech-Net Inc,False,3140
Unclassified,Qlogic LLC New York,False,3141
Njm Insurance Group,NJM Insurance Group,False,3142
La Sierra University,La Sierra University,False,3143
Unclassified,"NYC Health + Hospitals Renaissance Sioux Falls, SD",False,3144
Occidental Petroleum,Occidental Petroleum Corporation,False,3145
Talener,TALENER,True,3146
Kadant,Kadant Inc,False,3147
Centre Technologies,Centre Technologies,False,3148
Centro De La Familia,Centro De La Familia,False,3149
Main Street Hub,Main Street Hub,False,3150
Ait Global,"AIT Global, Inc.",False,3151
Epic Games,Epic Games,False,3152
GE Healthcare,GE HEALTHCARE,False,3153
Protos It,Protos IT,False,3154
First Commonwealth Bank,First Commonwealth Bank,False,3155
Associated Universities,"Associated Universities, Inc.",False,3156
Christensen Farms,Christensen Farms,False,3157
Pinao Consulting,"Pinao Consulting, LLC",False,3158
Cilable,Cilable,False,3159
Onebridge (Formerly Smartit),Onebridge,False,3160
Unclassified,Travel by Tilly,False,3161
Involgix.,Involgix,False,3162
Technossus,Technossus,False,3163
Genisis Technology Solutions,Genisis Technology Solutions,False,3164
Unclassified,"WCG Clinical, Inc.",False,3165
Unclassified,Digital Charter,False,3166
JetBlue Airways,JetBlue Airways Corporation,False,3167
Open Text Corporation,opentext,False,3168
Monogram Health,Monogram Health,False,3169
Florida A&M University,Florida A&M University,False,3170
Lidl,Lidl,False,3171
Computacenter,Computacenter (U.S.) Inc.,False,3172
Tci Wealth Advisors,"TCI Wealth Advisors, Inc.",False,3173
Airspace Intelligence,Airspace Intelligence,False,3174
Zealtech,ZealTech,False,3175
Techclub,"Techclub, Inc",False,3176
Pa Solutions,PA Solutions,False,3177
Elma Electronic,Elma Electronic,False,3178
Fox Valley Technical College,Fox Valley Technical College (FVTC),False,3179
Demandbase,Demandbase,False,3180
Redfin,Redfin,False,3181
Unclassified,Infiniti Infotech Solutions LLC,False,3182
Terminix,Terminix,False,3183
Mediabrands Worldwide,"Mediabrands Worldwide, Inc.",False,3184
Snohomish County Pud #1,Snohomish County PUD #1,False,3185
Impact Capital Real Estate,Impact Capital Real Estate,False,3186
Volcom,Volcom,False,3187
Georgia Department of Public Health,Georgia Department of Public Health (GA),False,3188
Unclassified,"HLI SOLUTIONS, INC.",False,3189
The Hunt Institute,The Hunt Institute,False,3190
United Natural Foods,United Natural Foods Inc,False,3191
Echelon Services,"Echelon Services, LLC",False,3192
Equifax,"Equifax, Inc.",False,3193
Htc Global Services,HTC Global Services,True,3194
Umpqua Bank,Umpqua Bank,False,3195
College Of Charleston,"College of Charleston (Charleston, SC)",False,3196
Genesis10,Genesis10,True,3197
PacificSource Health Plans,PacificSource Health Plans,False,3198
Children's Health Alliance,Children's Health Alliance,False,3199
Gotworx Staffing,"GotWorX Staffing, Inc.",True,3200
Stefanini,Stefanini,False,3201
The Northridge Group,The Northridge Group LLC,False,3202
ManpowerGroup,Manpower Group Inc.,True,3203
Ruri Software Technologies,Ruri Software Technologies LLC,False,3204
3D Systems,3D Systems,False,3205
Focuskpi,FocusKPI Inc.,False,3206
Ally Financial,Ally Financial,False,3207
Esri,Esri,False,3208
Wittenberg-Weiner Consulting,"Wittenberg Weiner Consulting, LLC",False,3209
Binary Group,"Binary Group, Inc.",False,3210
Dartmouth College,Dartmouth College,False,3211
Unclassified,CENTSTONE SERVICES LLC,False,3212
Celanese,Celanese,False,3213
Credit Solutions International Limited,Credit Corp Solutions,False,3214
Bridgeforce,Bridgeforce,False,3215
Instantserve,InstantServe LLC.,False,3216
UT Southwestern Medical Center,UT Southwestern,False,3217
Apollo Technology Solutions,Apollo Technology Solutions LLC,False,3218
Unclassified,Vermont Employer,False,3219
County Of Calaveras,"Calaveras, County of (CA)",False,3220
Unclassified,Owens Deli,False,3221
Strategic Data Systems (San Diego),Strategic Data Systems,True,3222
Capital Vacations,"Capital Vacations, LLC",False,3223
Genius Minds,Genius Minds LLC,False,3224
Albany Medical Center,Albany Medical Center Careers,False,3225
Unclassified,creamitinc,False,3226
Adp Totalsource Mi XXX,ADP TOTALSOURCE MI XXX INC,False,3227
Strata Solar,Strata Solar,False,3228
Geosyntec Consultants,Geosyntec Consultants,False,3229
Invesco,Invesco Ltd.,False,3230
Genpact,Genpact LLC,False,3231
Perry Homes,Perry Homes,False,3232
DP Professionals,DP Professionals Inc,True,3233
Loma Linda University Health,Loma Linda University Health,False,3234
Advantest America,Advantest America Inc,False,3235
Sos Ministries,SOS International LLC,False,3236
Covered California,Covered California,False,3237
Estes Express Lines,Estes Express Lines,False,3238
California State Polytechnic University Pomona,Cal Poly Pomona,False,3239
Endava,Endava,False,3240
Medical University of South Carolina,MUSC,False,3241
Regeneron Pharmaceuticals,"Regeneron Pharmaceuticals, Inc (USA)",False,3242
ALTEN,Alten Technology USA,False,3243
Unclassified,Diamond Bag Lady,False,3244
Minneapolis Public Schools,Minneapolis Public Schools,False,3245
Unclassified,Integrative Therapy Institute of New Jersey,False,3246
Connectiverx,PSKW LLC dba ConnectiveRx LLC,False,3247
24 Hour Fitness,24 Hour Fitness,False,3248
Str International Co,STR,True,3249
Sargento,Sargento,False,3250
C&G Consulting Services,C&G Consulting Services,False,3251
Person Directed Supports,"Person Directed Supports, Inc.",False,3252
You've Got Maids of Henderson,You've Got Maids of Henderson,False,3253
Sparrow,Sparrow,False,3254
Unclassified,Cloud Tekis LLC,False,3255
Fiorellas,Fiorella's,False,3256
Department Of Defense Education Activity,Department of Defense Education Activity,False,3257
Postman (Api Tools),Postman,False,3258
Carta,Carta,False,3259
Procore Technologies,"Procore Technologies, Inc.",False,3260
Copyright Clearance Center,Copyright Clearance Center,False,3261
State of North Carolina,State of North Carolinia,False,3262
Kemba Credit Union,Kemba Cincinnati Credit Union,False,3263
Patrick Corp. Ltd.,Patrick,True,3264
Vernovis,Vernovis,False,3265
Strategic Alliance Consulting Inc. (Strategic Aci),"Strategic Alliance Consulting, Inc",False,3266
Williams,Williams International,False,3267
AESC US,AESC Group,False,3268
Alexandria Economic Development Partnership (Aedp),Alexandria Economic Development Partnership,False,3269
Unclassified,LyondellBaasell Industries,False,3270
United Supermarkets,United Supermarkets,False,3271
Carman Solutions Group,Carman Solutions Group,False,3272
Vaco,(Not Available),True,3273
Planrva,PlanRVA,False,3274
Revolution Technologies,Revolution Technologies,True,3275
Greater Charlotte Oral & Facial Surgery,Greater Charlotte Oral & Facial Surgery,False,3276
Jsm And Associates,"JSM & Associates, LLC",False,3277
Revvo,"Revvo,",False,3278
Cbase,CBase Inc,False,3279
USAA,United Services Automobile Association,False,3280
Estuate,Estuate Inc.,False,3281
Novo Nordisk,Novo Nordisk,False,3282
Unclassified,03C Federal Reserve Bank of Philadelphia,False,3283
Cdi Solutions,CDI Solutions,False,3284
AVA Consulting,AVA Consulting,False,3285
Gsk Solutions,GSKsolutions Inc,False,3286
Bv & Co. Jewelry,Jewelry Co.,False,3287
Winthrop & Weinstine,Winthrop & Weinstine,False,3288
Startup Rabbit,Startup Rabbit,False,3289
Strategypundits,"StrategyPundits, Inc.",False,3290
State University of New York,SUNY Buffalo State,False,3291
Jack Schroeder And Associates,"Jack Schroeder and Associates, LLC",False,3292
Unclassified,Get A Whiz,False,3293
Expert Technical Solutions,Expert Technical Solutions,True,3294
SGIC Cloud Technologies,SGIC Cloud Technologies Inc.,False,3295
Global Payment Holding Company,Global Payment Holding Company,False,3296
Juvenile Justice Commission,Juvenile Justice Commission,False,3297
Axalta Brasil,Axalta,False,3298
Covetus,"Covetus, LLC",False,3299
Kern Health Systems,Kern Health Systems,False,3300
Msh,MSH,False,3301
Prism It Corp.,Prism IT Corp,False,3302
Ribbon Communications,Ribbon Communications,False,3303
Siemens,Siemens,False,3304
Stellarwins Solutions,Stellarwins,False,3305
City Of Richmond Va,"City of Richmond, VA",False,3306
Citiustech,CitiusTech,False,3307
Mega Fluid Systems,Mega Fluid Systems,False,3308
